test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
1056,7,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,6.39,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.53,0.47
1056,8,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,9.17,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,3.1,1.0,0.0,1.0,1.0,0.55,0.45
1056,9,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,3.44,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.53,0.47
1057,0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,9.17,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,3.1,1.0,0.0,1.0,1.0,0.55,0.45
1057,1,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,12.47,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,8.0,0.52,0.48
1057,2,0.0,0.0,45.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,5.11,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.56,0.44
1057,3,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,0.37,1.0,100.0,1.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.59,0.41
1057,4,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,16.8,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.53,0.47
1057,5,0.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,11.0,12.0,17.71,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.53,0.47
1057,6,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,6.39,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.53,0.47
1057,7,0.0,0.0,2.0,1.0,0.0,312.0,5.0,0.0,11.0,12.0,16.42,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.57,0.43
1057,8,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,3.44,1.0,100.0,4.0,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.53,0.47
1060,0,7.0,7.0,1.0,1.0,1.0,2.0,13.0,3.0,7.0,53.0,0.21,1.0,97.0,4.0,0.0,43.0,1.0,2.6984126984127,0.0,0.0,1.0,0.52112676056338,0.0,0.0,2.0,0.0,0.69,0.31
1060,1,7.0,0.0,1.0,1.0,1.0,2.0,7.0,3.0,7.0,53.0,0.21,1.0,97.0,4.0,0.0,43.0,1.0,2.6984126984127,0.0,0.0,1.0,0.52112676056338,0.1,0.0,2.0,0.0,0.73,0.27
1060,2,7.0,0.0,1.0,1.0,1.0,2.0,7.0,3.0,7.0,53.0,0.21,1.0,97.0,4.0,0.0,43.0,1.0,2.6984126984127,0.0,0.0,1.0,0.52112676056338,0.0,0.0,2.0,0.0,0.73,0.27
1060,3,7.0,0.0,1.0,1.0,7.0,2.0,7.0,3.0,7.0,53.0,0.21,66.0,97.0,4.0,0.0,43.0,1.0,2.6984126984127,0.0,0.0,1.0,0.52112676056338,0.0,0.0,2.0,0.0,0.73,0.27
1060,4,7.0,0.0,1.0,1.0,1.0,2.0,7.0,3.0,7.0,53.0,0.21,1.0,97.0,4.0,0.0,43.0,1.0,2.6984126984127,0.0,0.0,1.0,0.52112676056338,0.1,0.0,2.0,8.0,0.7,0.3
1060,5,7.0,0.0,1.0,1.0,1.0,2.0,7.0,24.0,7.0,53.0,0.21,1.0,97.0,4.0,0.0,43.0,1.0,2.6984126984127,0.0,0.0,1.0,0.7,0.1,0.0,2.0,0.0,0.73,0.27
1060,6,7.0,0.0,1.0,1.0,1.0,2.0,7.0,3.0,158.0,53.0,0.21,1.0,97.0,4.0,0.0,43.0,1.0,2.6984126984127,32.0,0.0,1.0,0.52112676056338,0.1,0.0,2.0,0.0,0.69,0.31
1060,7,7.0,0.0,1.0,1.0,1.0,2.0,7.0,3.0,7.0,53.0,0.21,1.0,97.0,4.0,0.0,43.0,1.0,2.6984126984127,32.0,0.0,1.0,0.52112676056338,0.1,0.0,2.0,0.0,0.69,0.31
1061,0,7.0,7.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,49.0,0.22,1.0,97.0,4.0,0.0,37.0,1.0,2.72131147540984,0.0,0.0,1.0,0.522388059701492,0.0,0.0,1.0,1.0,0.7,0.3
1061,1,7.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,49.0,0.22,1.0,97.0,4.0,0.0,37.0,1.0,2.72131147540984,0.0,0.0,1.0,0.522388059701492,0.0,0.0,1.0,1.0,0.73,0.27
1061,2,7.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,49.0,0.22,1.0,97.0,4.0,0.0,37.0,1.0,2.72131147540984,32.0,0.0,1.0,0.522388059701492,0.1,0.0,1.0,1.0,0.68,0.32
1061,3,21.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,160.0,49.0,0.22,1.0,97.0,4.0,0.0,37.0,1.0,2.72131147540984,0.0,0.0,1.0,0.522388059701492,0.1,0.0,1.0,1.0,0.67,0.33
1061,4,7.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,49.0,0.22,1.0,97.0,4.0,0.0,37.0,1.0,2.72131147540984,0.0,0.0,1.0,0.522388059701492,0.1,0.0,1.0,1.0,0.73,0.27
1061,5,7.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,49.0,0.22,1.0,97.0,4.0,0.0,37.0,1.0,2.72131147540984,25.0,0.0,57.0,0.522388059701492,0.0,0.0,1.0,1.0,0.67,0.33
1061,6,7.0,22.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,49.0,0.22,1.0,97.0,4.0,0.0,37.0,1.0,2.0,0.0,0.0,1.0,0.522388059701492,0.0,0.0,1.0,1.0,0.69,0.31
1061,7,7.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,49.0,0.22,1.0,97.0,4.0,0.0,37.0,1.0,2.72131147540984,0.0,0.0,1.0,0.522388059701492,0.1,0.0,1.0,8.0,0.7,0.3
1061,8,3.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,49.0,0.22,1.0,97.0,4.0,0.0,37.0,1.0,5.0,0.0,0.0,1.0,0.522388059701492,0.1,0.0,1.0,1.0,0.76,0.24
1061,9,7.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,49.0,0.22,1.0,39.0,4.0,0.0,37.0,1.0,2.72131147540984,0.0,0.0,1.0,0.522388059701492,0.0,0.0,1.0,1.0,0.69,0.31
321,0,5.0,0.0,1.0,34.0,0.0,3.0,1.0,0.0,9.0,9.0,0.49,0.0,1.0,4.0,0.0,9.0,1.0,5.21428571428571,0.0,2.0,1.0,0.764705882352941,0.222222222222222,0.0,3.0,2.0,0.51,0.49
321,1,5.0,0.0,1.0,34.0,0.0,3.0,1.0,0.0,9.0,9.0,0.49,0.0,93.0,4.0,0.0,9.0,1.0,5.21428571428571,0.0,2.0,1.0,2.6,0.222222222222222,0.0,3.0,2.0,0.51,0.49
321,2,5.0,0.0,1.0,34.0,0.0,3.0,1.0,0.0,17.0,9.0,0.49,0.0,93.0,0.0,0.0,9.0,1.0,5.21428571428571,0.0,2.0,1.0,0.764705882352941,0.222222222222222,0.0,3.0,2.0,0.62,0.38
321,3,5.0,0.0,5.0,34.0,0.0,3.0,1.0,0.0,9.0,9.0,0.49,0.0,93.0,4.0,0.0,9.0,1.0,5.21428571428571,0.0,2.0,1.0,0.764705882352941,0.222222222222222,0.0,3.0,2.0,0.56,0.44
321,4,5.0,0.0,1.0,34.0,0.0,3.0,33.0,0.0,9.0,9.0,0.49,0.0,93.0,0.0,0.0,9.0,1.0,5.21428571428571,0.0,2.0,1.0,0.764705882352941,0.222222222222222,0.0,3.0,2.0,0.7,0.3
321,5,5.0,0.0,1.0,34.0,0.0,3.0,1.0,0.0,9.0,9.0,0.49,0.0,93.0,1.0,0.0,67.0,1.0,5.21428571428571,0.0,2.0,1.0,0.764705882352941,0.222222222222222,0.0,3.0,2.0,0.66,0.34
321,6,5.0,0.0,1.0,34.0,0.0,3.0,1.0,0.0,9.0,9.0,0.49,0.0,41.0,4.0,0.0,9.0,7.0,5.21428571428571,0.0,2.0,1.0,0.764705882352941,0.222222222222222,0.0,3.0,2.0,0.53,0.47
321,7,5.0,0.0,1.0,34.0,0.0,3.0,1.0,0.0,9.0,9.0,17.43,0.0,93.0,4.0,0.0,9.0,1.0,5.21428571428571,0.0,2.0,1.0,5.9,0.222222222222222,0.0,3.0,2.0,0.56,0.44
321,8,5.0,0.0,24.0,34.0,9.0,3.0,1.0,0.0,9.0,9.0,0.49,0.0,93.0,4.0,0.0,9.0,1.0,5.21428571428571,0.0,2.0,1.0,0.764705882352941,0.222222222222222,0.0,3.0,2.0,0.56,0.44
323,0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,6.0,0.1,9.0,71.0,1.0,0.0,7.0,1.0,4.42857142857143,1.0,2.0,1.0,0.666666666666667,0.5,0.0,2.0,1.0,0.64,0.36
323,1,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,7.52,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,10.0,2.0,1.0,0.666666666666667,0.5,0.0,2.0,1.0,0.63,0.37
323,2,1.0,0.0,54.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,6.56,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,1.0,2.0,1.0,0.666666666666667,0.5,0.0,2.0,1.0,0.59,0.41
323,3,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,2.82,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,1.0,2.0,1.0,1.0,0.5,0.0,2.0,1.0,0.54,0.46
323,4,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,16.88,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,1.0,2.0,261.0,0.666666666666667,0.5,0.0,2.0,1.0,0.54,0.46
323,5,1.0,0.0,23.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,10.41,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,1.0,2.0,1.0,0.666666666666667,0.5,0.0,2.0,1.0,0.59,0.41
323,6,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,0.1,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,9.0,2.0,1.0,0.666666666666667,0.5,0.0,7.0,1.0,0.51,0.49
323,7,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,0.1,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,37.0,2.0,1.0,0.666666666666667,0.5,0.0,6.0,1.0,0.51,0.49
326,0,0.0,0.0,2.0,5.0,5.0,10.0,1.0,0.0,0.0,1.0,0.61,3.0,72.0,1.0,0.0,8.0,1.0,5.4,2.0,1.0,1.0,2.14285714285714,1.0,0.0,3.0,4.0,0.56,0.44
326,1,4.0,0.0,2.0,5.0,5.0,10.0,1.0,0.0,0.0,1.0,0.61,3.0,72.0,1.0,0.0,2.0,1.0,5.4,2.0,7.0,1.0,2.14285714285714,1.0,0.0,3.0,4.0,0.56,0.44
326,2,4.0,0.0,2.0,5.0,5.0,413.0,15.0,0.0,0.0,1.0,0.61,3.0,72.0,1.0,0.0,8.0,1.0,5.4,2.0,1.0,1.0,2.14285714285714,1.0,0.0,3.0,4.0,0.51,0.49
326,3,4.0,0.0,2.0,5.0,5.0,10.0,1.0,0.0,0.0,1.0,0.61,3.0,72.0,1.0,97.0,8.0,1.0,5.4,2.0,1.0,1.0,2.14285714285714,1.0,0.0,1.0,4.0,0.51,0.49
326,4,4.0,0.0,2.0,5.0,0.0,10.0,1.0,0.0,0.0,1.0,0.61,3.0,72.0,1.0,0.0,8.0,1.0,5.4,2.0,1.0,1.0,2.14285714285714,0.3,0.0,3.0,4.0,0.57,0.43
326,5,4.0,0.0,2.0,5.0,5.0,10.0,1.0,0.0,0.0,1.0,3.1,3.0,72.0,1.0,0.0,8.0,1.0,5.4,2.0,1.0,1.0,2.14285714285714,1.0,0.0,3.0,4.0,0.52,0.48
326,6,4.0,0.0,2.0,5.0,5.0,10.0,33.0,0.0,0.0,1.0,0.61,3.0,72.0,1.0,0.0,8.0,1.0,5.4,2.0,1.0,1.0,2.14285714285714,1.0,0.0,1.0,4.0,0.55,0.45
377,0,1.0,22.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.21,3.0,50.0,3.0,0.0,16.0,2.0,2.0,0.0,1.0,1.0,1.35714285714286,0.0,0.0,3.0,7.0,0.66,0.34
377,1,1.0,0.0,3.0,0.0,3.0,2.0,3.0,24.0,3.0,9.0,0.21,3.0,50.0,3.0,0.0,16.0,2.0,2.7,0.0,1.0,1.0,0.7,0.1,0.0,3.0,7.0,0.65,0.35
377,2,1.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.21,3.0,50.0,3.0,0.0,16.0,2.0,2.7,0.0,1.0,1.0,1.35714285714286,0.0,0.0,3.0,7.0,0.66,0.34
377,3,1.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.21,3.0,50.0,3.0,0.0,16.0,2.0,2.7,0.0,1.0,1.0,1.35714285714286,0.1,0.0,3.0,7.0,0.66,0.34
377,4,1.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.21,3.0,50.0,3.0,0.0,16.0,2.0,2.7,25.0,1.0,57.0,1.35714285714286,0.0,0.0,3.0,7.0,0.65,0.35
377,5,1.0,7.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.21,3.0,50.0,3.0,0.0,16.0,2.0,2.7,0.0,1.0,1.0,1.35714285714286,0.0,0.0,3.0,7.0,0.67,0.33
377,6,1.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.21,3.0,50.0,3.0,0.0,16.0,2.0,2.7,32.0,1.0,1.0,1.35714285714286,0.1,0.0,3.0,7.0,0.65,0.35
377,7,1.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.21,3.0,50.0,3.0,0.0,16.0,2.0,2.7,0.0,1.0,1.0,1.35714285714286,0.1,0.0,3.0,8.0,0.66,0.34
377,8,1.0,0.0,3.0,0.0,3.0,2.0,13.0,0.0,144.0,9.0,0.21,3.0,50.0,3.0,0.0,16.0,2.0,2.7,0.0,1.0,1.0,1.35714285714286,0.1,0.0,3.0,7.0,0.6,0.4
377,9,3.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.21,3.0,50.0,3.0,0.0,16.0,2.0,5.0,0.0,1.0,1.0,1.35714285714286,0.1,0.0,3.0,7.0,0.66,0.34
384,0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,22.0,14.45,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,1.0,0.810810810810811,1.0,0.0,3.0,4.0,0.52,0.48
384,1,10.0,1.0,55.0,1.0,1.0,1.0,3.0,0.0,5.0,22.0,3.88,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,1.0,0.810810810810811,1.0,0.0,3.0,0.0,0.53,0.47
384,2,10.0,1.0,1.0,1.0,21.0,1.0,3.0,0.0,5.0,22.0,1.98,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,1.0,0.810810810810811,1.0,0.0,3.0,0.0,0.51,0.49
384,3,10.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,5.0,22.0,10.49,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,1.0,0.810810810810811,1.0,0.0,3.0,0.0,0.52,0.48
384,4,10.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,22.0,5.08,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,1.0,0.810810810810811,0.3,0.0,3.0,0.0,0.51,0.49
384,5,10.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,22.0,16.88,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,261.0,0.810810810810811,1.0,0.0,3.0,0.0,0.52,0.48
384,6,10.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,22.0,2.22,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,1.0,0.810810810810811,1.0,0.0,3.0,0.0,0.52,0.48
384,7,10.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,22.0,9.59,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,76.0,0.810810810810811,1.0,0.0,3.0,0.0,0.52,0.48
384,8,10.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,5.0,22.0,5.37,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,1.0,0.810810810810811,1.0,0.0,5.0,0.0,0.53,0.47
384,9,10.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,5.0,22.0,11.09,0.0,72.0,3.0,1.0,2.0,2.0,3.3030303030303,0.0,0.0,1.0,0.810810810810811,1.0,0.0,3.0,0.0,0.52,0.48
388,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,0.36,0.0,78.0,4.0,0.0,4.0,7.0,22.1,0.0,1.0,1.0,0.75,0.375,0.0,3.0,3.0,0.53,0.47
388,1,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,4.0,9.0,0.36,0.0,78.0,4.0,0.0,4.0,1.0,3.5,0.0,1.0,369.0,0.75,0.375,0.0,3.0,3.0,0.51,0.49
388,2,1.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,0.36,0.0,78.0,4.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,0.75,0.375,0.0,3.0,3.0,0.55,0.45
388,3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,5.08,0.0,78.0,4.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,0.75,0.3,0.0,3.0,3.0,0.6,0.4
388,4,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,0.36,0.0,78.0,4.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,0.75,0.0,0.0,3.0,3.0,0.88,0.12
388,5,28.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,12.39,0.0,78.0,4.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,0.75,0.375,0.0,3.0,3.0,0.58,0.42
388,6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,0.36,0.0,78.0,2.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,0.75,0.375,1.0,3.0,3.0,0.72,0.28
388,7,1.0,0.0,55.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,0.36,0.0,78.0,4.0,0.0,4.0,1.0,3.5,0.0,1.0,1.0,0.75,0.375,0.0,3.0,3.0,0.55,0.45
398,0,1.0,0.0,1.0,4.0,2.0,452.0,2.0,0.0,8.0,22.0,1.26,0.0,86.0,2.0,1.0,67.0,1.0,9.17391304347826,1.0,1.0,1.0,0.444444444444444,0.6,0.0,3.0,8.0,0.52,0.48
398,1,1.0,0.0,1.0,4.0,2.0,5.0,2.0,0.0,117.0,22.0,1.26,0.0,86.0,2.0,1.0,9.0,1.0,9.17391304347826,1.0,1.0,1.0,0.444444444444444,0.6,0.0,3.0,8.0,0.53,0.47
398,2,1.0,0.0,1.0,4.0,2.0,5.0,2.0,0.0,8.0,22.0,1.26,0.0,86.0,5.0,1.0,9.0,1.0,9.17391304347826,13.0,1.0,1.0,0.444444444444444,0.6,0.0,3.0,8.0,0.57,0.43
398,3,1.0,0.0,1.0,4.0,2.0,5.0,2.0,0.0,8.0,22.0,1.26,0.0,98.0,2.0,1.0,9.0,1.0,2.2,1.0,1.0,1.0,0.444444444444444,0.6,0.0,3.0,8.0,0.56,0.44
398,4,1.0,0.0,1.0,4.0,2.0,130.0,2.0,0.0,8.0,22.0,1.26,0.0,86.0,2.0,1.0,9.0,1.0,9.17391304347826,1.0,1.0,352.0,0.444444444444444,0.6,0.0,3.0,8.0,0.53,0.47
408,0,5.0,1.0,1.0,5.0,4.0,6.0,3.0,3.0,6.0,11.0,1.15,0.0,72.0,2.0,36.0,13.0,1.0,17.05,1.0,0.0,1.0,0.666666666666667,0.0,0.0,3.0,5.0,0.63,0.37
408,1,5.0,1.0,43.0,5.0,4.0,6.0,3.0,3.0,6.0,11.0,1.15,0.0,72.0,6.0,36.0,13.0,1.0,17.05,1.0,0.0,1.0,0.666666666666667,0.533333333333333,0.0,3.0,5.0,0.55,0.45
408,2,5.0,1.0,1.0,5.0,4.0,6.0,3.0,3.0,6.0,11.0,1.15,0.0,72.0,2.0,36.0,13.0,1.0,17.05,32.0,0.0,1.0,0.666666666666667,0.1,0.0,3.0,5.0,0.62,0.38
408,3,5.0,1.0,1.0,5.0,4.0,6.0,3.0,3.0,6.0,11.0,1.15,0.0,72.0,2.0,36.0,13.0,1.0,17.05,1.0,0.0,1.0,0.666666666666667,0.1,0.0,3.0,8.0,0.63,0.37
408,4,5.0,1.0,1.0,5.0,4.0,6.0,3.0,3.0,160.0,11.0,1.15,0.0,72.0,2.0,36.0,13.0,1.0,17.05,1.0,0.0,1.0,0.666666666666667,0.1,0.0,3.0,5.0,0.54,0.46
408,5,5.0,1.0,1.0,5.0,4.0,6.0,3.0,3.0,6.0,11.0,1.15,0.0,72.0,2.0,36.0,13.0,1.0,17.05,1.0,0.0,1.0,0.666666666666667,0.1,0.0,3.0,5.0,0.63,0.37
408,6,5.0,1.0,1.0,5.0,4.0,6.0,3.0,3.0,6.0,11.0,1.15,0.0,72.0,6.0,36.0,13.0,1.0,17.05,1.0,2.0,1.0,0.666666666666667,0.533333333333333,0.0,3.0,5.0,0.51,0.49
408,7,5.0,1.0,1.0,5.0,4.0,280.0,3.0,3.0,6.0,11.0,1.15,0.0,72.0,6.0,36.0,13.0,1.0,17.05,1.0,0.0,1.0,0.666666666666667,0.533333333333333,0.0,3.0,5.0,0.52,0.48
408,8,5.0,7.0,1.0,5.0,4.0,6.0,3.0,3.0,6.0,11.0,1.15,0.0,72.0,2.0,36.0,13.0,1.0,17.05,1.0,0.0,1.0,0.666666666666667,0.0,0.0,3.0,5.0,0.58,0.42
424,0,7.0,22.0,1.0,2.0,5.0,5.0,8.0,1.0,50.0,9.0,0.38,3.0,78.0,2.0,0.0,23.0,1.0,2.0,0.0,1.0,1.0,1.25925925925926,0.0,0.0,2.0,2.0,0.79,0.21
424,1,7.0,1.0,1.0,2.0,5.0,5.0,8.0,1.0,50.0,9.0,0.38,3.0,78.0,2.0,0.0,23.0,1.0,6.55555555555556,0.0,1.0,1.0,1.25925925925926,0.1,0.0,2.0,2.0,0.82,0.18
424,2,7.0,1.0,1.0,2.0,7.0,5.0,8.0,1.0,50.0,9.0,0.38,66.0,78.0,2.0,0.0,23.0,1.0,6.55555555555556,0.0,1.0,1.0,1.25925925925926,0.0,0.0,2.0,2.0,0.8,0.2
424,3,7.0,22.0,1.0,2.0,5.0,5.0,8.0,1.0,50.0,9.0,0.38,3.0,78.0,2.0,0.0,23.0,1.0,6.55555555555556,0.0,1.0,1.0,1.25925925925926,0.0,0.0,2.0,2.0,0.77,0.23
424,4,7.0,1.0,1.0,2.0,5.0,5.0,8.0,1.0,50.0,9.0,0.38,3.0,78.0,2.0,0.0,23.0,1.0,6.55555555555556,32.0,1.0,1.0,1.25925925925926,0.1,0.0,2.0,2.0,0.78,0.22
424,5,7.0,7.0,1.0,2.0,5.0,5.0,13.0,1.0,50.0,9.0,0.38,3.0,78.0,2.0,0.0,23.0,1.0,6.55555555555556,0.0,1.0,1.0,1.25925925925926,0.0,0.0,2.0,2.0,0.77,0.23
424,6,7.0,1.0,1.0,2.0,5.0,5.0,8.0,1.0,158.0,9.0,0.38,3.0,78.0,2.0,0.0,23.0,1.0,6.55555555555556,32.0,1.0,1.0,1.25925925925926,0.1,0.0,2.0,2.0,0.78,0.22
424,7,7.0,1.0,1.0,2.0,5.0,5.0,8.0,1.0,50.0,9.0,0.38,3.0,78.0,2.0,0.0,23.0,1.0,6.55555555555556,0.0,1.0,1.0,1.25925925925926,0.1,0.0,2.0,8.0,0.7,0.3
1152,0,6.0,7.0,1.0,0.0,4.0,2.0,7.0,11.0,41.0,60.0,0.25,0.0,87.0,2.0,1.0,34.0,2.0,4.02325581395349,0.0,1.0,1.0,0.978723404255319,0.0,0.0,4.0,1.0,0.6,0.4
1152,1,6.0,9.0,1.0,0.0,4.0,2.0,7.0,11.0,41.0,60.0,0.25,0.0,87.0,2.0,1.0,34.0,2.0,4.02325581395349,0.0,1.0,1.0,0.978723404255319,0.0,0.0,4.0,1.0,0.6,0.4
1152,2,6.0,9.0,1.0,0.0,4.0,2.0,7.0,11.0,41.0,60.0,0.25,0.0,87.0,2.0,1.0,34.0,2.0,4.02325581395349,32.0,1.0,1.0,0.978723404255319,0.1,0.0,4.0,1.0,0.56,0.44
1152,3,6.0,9.0,1.0,0.0,4.0,2.0,7.0,5.0,41.0,60.0,0.25,0.0,87.0,2.0,1.0,34.0,2.0,4.02325581395349,0.0,1.0,1.0,0.978723404255319,0.1,0.0,4.0,1.0,0.59,0.41
1152,4,6.0,9.0,1.0,0.0,4.0,2.0,7.0,11.0,41.0,60.0,0.25,0.0,87.0,2.0,1.0,34.0,2.0,4.02325581395349,0.0,1.0,1.0,0.978723404255319,0.1,0.0,4.0,1.0,0.6,0.4
1152,5,6.0,9.0,1.0,0.0,4.0,2.0,7.0,11.0,41.0,60.0,0.25,0.0,87.0,2.0,1.0,34.0,2.0,4.02325581395349,25.0,1.0,57.0,0.978723404255319,0.0,0.0,4.0,1.0,0.56,0.44
1152,6,6.0,22.0,1.0,0.0,4.0,2.0,7.0,11.0,41.0,60.0,0.25,0.0,87.0,2.0,1.0,34.0,2.0,2.0,0.0,1.0,1.0,0.978723404255319,0.0,0.0,4.0,1.0,0.56,0.44
1152,7,6.0,9.0,1.0,0.0,4.0,2.0,7.0,11.0,41.0,60.0,0.25,0.0,87.0,2.0,1.0,34.0,2.0,4.02325581395349,0.0,1.0,1.0,0.978723404255319,0.1,0.0,4.0,8.0,0.51,0.49
