,score,project,explainer,model
106,0.0,camel@0,LIME,LGBM
957,0.0,camel@0,LIME,LGBM
1800,0.6727868178961374,camel@0,LIME,LGBM
1761,0.0,camel@0,LIME,LGBM
38,0.2759481998200583,camel@0,LIME,LGBM
1690,0.4821650229853051,camel@0,LIME,LGBM
153,0.17161990846643546,camel@0,LIME,LGBM
960,0.17651178166930628,camel@0,LIME,LGBM
320,0.6535947712418301,hive@0,LIME,LGBM
723,0.790569415042095,hive@0,LIME,LGBM
748,0.7071067811865475,hive@0,LIME,LGBM
280,0.0,hive@0,LIME,LGBM
313,0.3333333333333333,hive@0,LIME,LGBM
344,0.0,hive@0,LIME,LGBM
601,0.7477769683998674,hive@0,LIME,LGBM
522,0.8689618309189728,hive@0,LIME,LGBM
1,0.4204829207270183,hive@0,LIME,LGBM
173,0.1304571223018434,hive@0,LIME,LGBM
174,0.51249727493589,hive@0,LIME,LGBM
269,0.48454041304057605,hive@0,LIME,LGBM
298,0.19189182060251742,hive@0,LIME,LGBM
389,0.75,hive@0,LIME,LGBM
1059,1.0,hive@0,LIME,LGBM
993,0.0,hive@0,LIME,LGBM
272,0.5143071430425046,hive@0,LIME,LGBM
285,0.1739683387836428,hive@0,LIME,LGBM
24,0.1739683387836428,hive@0,LIME,LGBM
505,0.0,hive@0,LIME,LGBM
94,0.5068306983041114,hive@0,LIME,LGBM
108,0.7551179938359014,hive@0,LIME,LGBM
338,0.2352941176470588,hive@0,LIME,LGBM
220,0.7631855487417655,hive@0,LIME,LGBM
1355,0.0,hive@0,LIME,LGBM
994,0.5394096144486332,hive@0,LIME,LGBM
995,0.6385465244298266,hive@0,LIME,LGBM
996,0.0,hive@0,LIME,LGBM
454,0.27272727272727276,hive@0,LIME,LGBM
327,0.0,hive@0,LIME,LGBM
335,0.8339184983049103,hive@0,LIME,LGBM
1322,0.6667720642871713,hive@0,LIME,LGBM
833,0.03453262350339705,hive@0,LIME,LGBM
578,0.7593970337517968,hive@0,LIME,LGBM
1074,0.7503307256559197,hive@0,LIME,LGBM
64,0.0,hive@0,LIME,LGBM
1238,0.7084956255901482,hive@0,LIME,LGBM
184,0.7300794301015788,hive@0,LIME,LGBM
283,0.47826086956521746,hive@0,LIME,LGBM
512,0.3638329502926722,hive@0,LIME,LGBM
1069,0.39012810547695304,hive@0,LIME,LGBM
357,0.07767972321698395,hive@0,LIME,LGBM
1405,0.1985414607897608,hive@0,LIME,LGBM
337,0.8618912399478207,hive@0,LIME,LGBM
585,0.5616558250393112,hive@0,LIME,LGBM
694,0.34966088103973236,hive@0,LIME,LGBM
1404,0.404762803726957,hive@0,LIME,LGBM
270,0.5429044332567545,hive@0,LIME,LGBM
325,1.0,hive@0,LIME,LGBM
970,0.46731820157965204,hive@0,LIME,LGBM
1284,0.5349083087534564,hive@0,LIME,LGBM
101,0.25111425176737795,hive@0,LIME,LGBM
360,0.0,hive@0,LIME,LGBM
1314,0.5659592227193,hive@0,LIME,LGBM
429,0.3465033703108626,hive@0,LIME,LGBM
453,0.6059324731289044,hive@0,LIME,LGBM
546,0.757134738256094,hive@0,LIME,LGBM
1356,0.5950423802905923,hive@0,LIME,LGBM
1150,0.7831904612340629,hive@0,LIME,LGBM
1371,0.6645436773643424,hive@0,LIME,LGBM
1390,0.48274938169845566,hive@0,LIME,LGBM
1292,0.08726857971633686,hive@0,LIME,LGBM
1286,0.4435713346337225,hive@0,LIME,LGBM
183,0.589351227094445,hive@0,LIME,LGBM
328,0.5342343987068511,hive@0,LIME,LGBM
588,0.39340086711907113,hive@0,LIME,LGBM
1312,0.5811762310724093,hive@0,LIME,LGBM
515,0.5233082573518136,hive@0,LIME,LGBM
1152,0.5233082573518136,hive@0,LIME,LGBM
323,0.4939158035367354,hive@0,LIME,LGBM
559,0.670422402862211,hive@0,LIME,LGBM
362,0.5611215268865586,hive@0,LIME,LGBM
336,0.9216312378607463,hive@0,LIME,LGBM
517,0.6603621771410337,hive@0,LIME,LGBM
616,0.5533394049477868,hive@0,LIME,LGBM
1287,0.648899937195685,hive@0,LIME,LGBM
580,0.35928143712574856,hive@0,LIME,LGBM
102,0.0033690364393558154,hive@0,LIME,LGBM
1294,0.5974783084290796,hive@0,LIME,LGBM
1352,0.22383297034817584,hive@0,LIME,LGBM
586,0.7236899247043943,hive@0,LIME,LGBM
281,0.7365937735325484,hive@0,LIME,LGBM
331,0.0,camel@1,LIME,LGBM
310,0.0,camel@1,LIME,LGBM
4555,0.04285714285714287,camel@1,LIME,LGBM
779,0.6250000000000001,camel@1,LIME,LGBM
1669,0.0,camel@1,LIME,LGBM
3912,0.888888888888889,camel@1,LIME,LGBM
196,0.888888888888889,camel@1,LIME,LGBM
141,0.0,camel@1,LIME,LGBM
770,0.888888888888889,camel@1,LIME,LGBM
148,0.8787878787878787,camel@1,LIME,LGBM
2994,0.5,camel@1,LIME,LGBM
3867,0.2484076433121019,camel@1,LIME,LGBM
946,0.7575757575757575,camel@1,LIME,LGBM
3926,0.5428571428571428,camel@1,LIME,LGBM
4147,0.4444444444444445,camel@1,LIME,LGBM
115,1.0,camel@1,LIME,LGBM
655,0.8734177215189873,camel@1,LIME,LGBM
6733,0.12101910828025476,camel@1,LIME,LGBM
731,0.6571428571428571,camel@1,LIME,LGBM
897,0.0,camel@1,LIME,LGBM
6734,0.201747771258211,camel@1,LIME,LGBM
216,0.5671776036885995,camel@1,LIME,LGBM
637,0.3469585837935747,camel@1,LIME,LGBM
152,0.5428571428571428,camel@1,LIME,LGBM
57,0.0,camel@1,LIME,LGBM
601,0.2484076433121019,camel@1,LIME,LGBM
2825,0.8787878787878787,camel@1,LIME,LGBM
4145,0.0,camel@1,LIME,LGBM
3877,0.4842615453134919,camel@1,LIME,LGBM
3919,0.3201412523495507,camel@1,LIME,LGBM
939,0.20168444324883672,camel@1,LIME,LGBM
491,0.6033990201196568,camel@1,LIME,LGBM
2936,0.8735618509379316,camel@1,LIME,LGBM
589,0.8075742173307764,camel@1,LIME,LGBM
104,0.7071067811865476,camel@1,LIME,LGBM
599,0.540497649626283,camel@1,LIME,LGBM
4304,0.3333333333333333,camel@1,LIME,LGBM
2158,1.0,activemq@3,LIME,LGBM
328,0.0,activemq@3,LIME,LGBM
2290,0.8017837257372732,activemq@3,LIME,LGBM
181,0.11376146788990826,activemq@3,LIME,LGBM
2553,0.0,activemq@3,LIME,LGBM
2549,0.4,activemq@3,LIME,LGBM
835,1.0,activemq@3,LIME,LGBM
2049,0.0,activemq@3,LIME,LGBM
856,0.37859212952964366,activemq@3,LIME,LGBM
215,1.0,activemq@3,LIME,LGBM
1212,0.0,activemq@3,LIME,LGBM
2530,0.0,activemq@3,LIME,LGBM
1692,0.0,activemq@3,LIME,LGBM
2611,0.0,activemq@3,LIME,LGBM
101,1.0,activemq@3,LIME,LGBM
990,0.22990988986422958,activemq@3,LIME,LGBM
1881,0.68,activemq@3,LIME,LGBM
980,0.10222423398479347,activemq@3,LIME,LGBM
204,0.0,activemq@3,LIME,LGBM
853,0.6232109563321039,activemq@3,LIME,LGBM
2548,0.0,activemq@3,LIME,LGBM
286,0.49059352558877456,activemq@3,LIME,LGBM
218,0.3979658061865448,activemq@3,LIME,LGBM
136,1.0,activemq@3,LIME,LGBM
312,1.0,activemq@3,LIME,LGBM
901,0.0,activemq@3,LIME,LGBM
205,0.0,activemq@3,LIME,LGBM
2283,1.0,activemq@3,LIME,LGBM
271,0.7161530288987554,activemq@3,LIME,LGBM
2201,0.18243119128214033,activemq@3,LIME,LGBM
1878,0.2734782752529316,activemq@3,LIME,LGBM
2282,1.0,activemq@3,LIME,LGBM
1142,0.5331126331880218,activemq@3,LIME,LGBM
273,0.0,activemq@3,LIME,LGBM
2301,0.0,activemq@3,LIME,LGBM
2591,0.653946013715579,activemq@3,LIME,LGBM
2004,0.2051282051282051,activemq@3,LIME,LGBM
287,0.17887738315927085,activemq@3,LIME,LGBM
199,1.0,activemq@3,LIME,LGBM
303,0.9039726999968759,activemq@3,LIME,LGBM
2311,0.6805215353324315,activemq@3,LIME,LGBM
569,0.5492957746478874,activemq@3,LIME,LGBM
551,1.0,activemq@3,LIME,LGBM
2122,0.0,activemq@3,LIME,LGBM
886,0.8899082568807338,activemq@3,LIME,LGBM
1137,0.783844459402521,activemq@3,LIME,LGBM
1047,0.664963449493938,activemq@3,LIME,LGBM
885,0.7284705644148654,activemq@3,LIME,LGBM
153,0.9056386520629867,activemq@3,LIME,LGBM
255,1.0,activemq@3,LIME,LGBM
849,0.2897201479871719,activemq@3,LIME,LGBM
2015,0.0,activemq@3,LIME,LGBM
2250,0.8868984874199961,activemq@3,LIME,LGBM
855,0.6804843316272459,activemq@3,LIME,LGBM
887,0.2112676056338028,activemq@3,LIME,LGBM
1167,0.0,activemq@3,LIME,LGBM
2437,1.0,activemq@3,LIME,LGBM
852,0.8956914756354352,activemq@3,LIME,LGBM
1645,0.6103831864678074,activemq@3,LIME,LGBM
128,0.0,activemq@3,LIME,LGBM
147,0.6092925869122269,activemq@3,LIME,LGBM
1201,0.5596961473631351,activemq@3,LIME,LGBM
148,1.0,activemq@3,LIME,LGBM
206,0.19720524040601126,activemq@3,LIME,LGBM
13,0.0,activemq@3,LIME,LGBM
193,0.7930375225045637,activemq@3,LIME,LGBM
1066,0.0,activemq@3,LIME,LGBM
1282,0.48321669231942027,activemq@3,LIME,LGBM
2569,0.0,activemq@3,LIME,LGBM
75,0.7989873686459072,activemq@3,LIME,LGBM
279,0.6623829726406852,activemq@3,LIME,LGBM
92,0.6527961629003138,activemq@3,LIME,LGBM
858,1.0,activemq@3,LIME,LGBM
1229,0.3846063423122794,activemq@3,LIME,LGBM
2289,0.4108154057363113,activemq@3,LIME,LGBM
132,0.7147230823057663,activemq@3,LIME,LGBM
2171,0.477148201277597,activemq@3,LIME,LGBM
77,1.0,activemq@3,LIME,LGBM
2254,0.4505062256833123,activemq@3,LIME,LGBM
82,0.6778784442359435,activemq@3,LIME,LGBM
1004,0.6254962512421812,activemq@3,LIME,LGBM
1610,0.6699847477953902,activemq@3,LIME,LGBM
272,0.6403208166698428,activemq@3,LIME,LGBM
941,0.7179172670206796,activemq@3,LIME,LGBM
2190,0.5830587210785295,activemq@3,LIME,LGBM
1941,0.5,activemq@2,LIME,LGBM
962,0.21106669631306826,activemq@2,LIME,LGBM
96,0.0,activemq@2,LIME,LGBM
1732,0.7896993232842434,activemq@2,LIME,LGBM
1255,0.06109032374510593,activemq@2,LIME,LGBM
960,0.0,activemq@2,LIME,LGBM
283,0.0,activemq@2,LIME,LGBM
863,0.0,activemq@2,LIME,LGBM
284,0.42992912361349667,activemq@2,LIME,LGBM
805,0.5676912560252716,activemq@2,LIME,LGBM
1535,0.0,activemq@2,LIME,LGBM
147,0.435796323261631,activemq@2,LIME,LGBM
877,0.5680617623983939,activemq@2,LIME,LGBM
1014,0.0,activemq@2,LIME,LGBM
1054,0.36055512754639896,activemq@2,LIME,LGBM
1957,0.19999999999999998,activemq@2,LIME,LGBM
1059,0.48856261665391776,activemq@2,LIME,LGBM
992,0.0,activemq@2,LIME,LGBM
195,0.9427764107234637,activemq@2,LIME,LGBM
773,0.5280970068190454,activemq@2,LIME,LGBM
792,0.2980982715301889,activemq@2,LIME,LGBM
990,0.0,activemq@2,LIME,LGBM
1165,0.0,activemq@2,LIME,LGBM
1970,0.19999999999999998,activemq@2,LIME,LGBM
275,0.5890037787512932,activemq@2,LIME,LGBM
2032,0.7794078749371337,activemq@2,LIME,LGBM
2048,0.0,activemq@2,LIME,LGBM
2042,0.0,activemq@2,LIME,LGBM
432,0.07189640753279192,activemq@2,LIME,LGBM
213,0.0,activemq@2,LIME,LGBM
809,0.0,activemq@2,LIME,LGBM
909,0.5761801363207903,activemq@2,LIME,LGBM
2064,0.0,activemq@2,LIME,LGBM
1998,0.0,activemq@2,LIME,LGBM
2004,0.0,activemq@2,LIME,LGBM
2005,0.0,activemq@2,LIME,LGBM
78,0.5924132972340618,activemq@2,LIME,LGBM
86,0.37627186336055596,activemq@2,LIME,LGBM
793,0.0,activemq@2,LIME,LGBM
104,0.48677617686181524,activemq@2,LIME,LGBM
548,0.5939272374517675,activemq@2,LIME,LGBM
755,0.18198441136271312,activemq@2,LIME,LGBM
543,0.7081538862217781,activemq@2,LIME,LGBM
934,0.6792141371849744,activemq@2,LIME,LGBM
251,0.6966099731950772,activemq@2,LIME,LGBM
873,0.0,activemq@2,LIME,LGBM
762,0.4801209754915265,activemq@2,LIME,LGBM
302,0.7013430117457503,activemq@2,LIME,LGBM
928,0.2847588556963205,activemq@2,LIME,LGBM
729,0.3194942444113727,activemq@2,LIME,LGBM
1950,0.10920442515336959,activemq@2,LIME,LGBM
1956,0.08955223880597014,activemq@2,LIME,LGBM
1061,0.059223645539646645,activemq@2,LIME,LGBM
1023,0.0,activemq@2,LIME,LGBM
172,0.35675341463598814,activemq@2,LIME,LGBM
871,0.5990421496682662,activemq@2,LIME,LGBM
263,0.05555555555555552,activemq@2,LIME,LGBM
972,0.3049890261901681,activemq@2,LIME,LGBM
1996,0.08955223880597014,activemq@2,LIME,LGBM
1866,0.0,activemq@2,LIME,LGBM
854,0.5151672753561891,activemq@2,LIME,LGBM
80,0.0,activemq@2,LIME,LGBM
16,0.18198441136271312,activemq@2,LIME,LGBM
1467,0.4297748048093595,activemq@2,LIME,LGBM
567,0.48534211468527905,activemq@2,LIME,LGBM
1744,0.3420759661935007,activemq@2,LIME,LGBM
1043,0.5529212484595126,activemq@2,LIME,LGBM
1940,0.2137744686237122,activemq@2,LIME,LGBM
927,0.3365159751930352,activemq@2,LIME,LGBM
192,0.5548178860291,activemq@2,LIME,LGBM
1949,1.0,activemq@2,LIME,LGBM
790,0.31786323028640934,activemq@2,LIME,LGBM
795,0.3058785123206171,activemq@2,LIME,LGBM
1942,0.0,activemq@2,LIME,LGBM
861,0.18198441136271312,activemq@2,LIME,LGBM
893,0.16901408450704225,activemq@2,LIME,LGBM
916,0.0,activemq@2,LIME,LGBM
134,0.5971196954757748,activemq@2,LIME,LGBM
202,0.6645611426100515,activemq@2,LIME,LGBM
95,0.7749510763209394,activemq@2,LIME,LGBM
268,0.5162045947140618,activemq@2,LIME,LGBM
299,0.28067946729690074,activemq@2,LIME,LGBM
267,0.4380807551365843,activemq@2,LIME,LGBM
546,0.6118133060917975,activemq@2,LIME,LGBM
282,0.5193184170864722,activemq@2,LIME,LGBM
929,0.32759683910350723,activemq@2,LIME,LGBM
85,0.7592678983869776,activemq@2,LIME,LGBM
322,0.6052951050219011,lucene@2,LIME,LGBM
1170,0.6248265989977331,lucene@2,LIME,LGBM
320,0.7156416185810367,lucene@2,LIME,LGBM
345,0.7414868147530095,lucene@2,LIME,LGBM
1814,0.0,derby@0,LIME,LGBM
625,0.20297745778413437,derby@0,LIME,LGBM
779,0.6453123337235291,derby@0,LIME,LGBM
1296,0.5,derby@0,LIME,LGBM
936,0.6474883598471451,derby@0,LIME,LGBM
1137,0.5056611944348834,derby@0,LIME,LGBM
1024,0.5,derby@0,LIME,LGBM
869,0.0,derby@0,LIME,LGBM
912,0.6064469893009453,derby@0,LIME,LGBM
1314,0.0,derby@0,LIME,LGBM
1437,0.0,derby@0,LIME,LGBM
1015,0.5033639362641432,derby@0,LIME,LGBM
27,0.5758252653456876,derby@0,LIME,LGBM
877,0.7931174212030204,derby@0,LIME,LGBM
1696,0.0,derby@0,LIME,LGBM
929,0.8133568188561986,derby@0,LIME,LGBM
2129,0.0,derby@0,LIME,LGBM
1519,0.28275736464151274,derby@0,LIME,LGBM
1439,0.0,derby@0,LIME,LGBM
996,0.0,derby@0,LIME,LGBM
932,0.6546536707079772,derby@0,LIME,LGBM
193,0.5875266442804455,derby@0,LIME,LGBM
1106,0.0,derby@0,LIME,LGBM
620,0.0,derby@0,LIME,LGBM
572,0.5,derby@0,LIME,LGBM
363,0.6887937487431604,derby@0,LIME,LGBM
168,0.7267580537894947,derby@0,LIME,LGBM
428,0.7860348493247474,derby@0,LIME,LGBM
34,1.0,derby@0,LIME,LGBM
1988,0.8445853020687342,derby@0,LIME,LGBM
1087,0.6372843615316836,derby@0,LIME,LGBM
819,0.0,derby@0,LIME,LGBM
603,0.06735571071557744,derby@0,LIME,LGBM
1246,0.6207300288564678,derby@0,LIME,LGBM
1216,0.7121008380772469,derby@0,LIME,LGBM
1005,0.11791167652270647,derby@0,LIME,LGBM
1273,0.41694323261333616,derby@0,LIME,LGBM
778,0.738482771309208,derby@0,LIME,LGBM
1213,0.5054996553513935,derby@0,LIME,LGBM
1272,0.4631347469063228,derby@0,LIME,LGBM
1122,0.6876318726655364,derby@0,LIME,LGBM
1202,0.6554012291965474,derby@0,LIME,LGBM
1225,0.28719028889027204,derby@0,LIME,LGBM
1558,0.2149377577494947,derby@0,LIME,LGBM
2029,0.0,derby@0,LIME,LGBM
1991,0.6612574457450682,derby@0,LIME,LGBM
1989,0.645665100809178,derby@0,LIME,LGBM
1634,0.0,derby@0,LIME,LGBM
1642,0.5338741935795164,derby@0,LIME,LGBM
1334,0.5934004488899228,derby@0,LIME,LGBM
1990,0.645665100809178,derby@0,LIME,LGBM
2086,0.3536712085013643,derby@0,LIME,LGBM
2088,0.6875958100033852,derby@0,LIME,LGBM
1118,0.516837623695256,derby@0,LIME,LGBM
2091,0.5992716632886563,derby@0,LIME,LGBM
1812,0.2149377577494947,derby@0,LIME,LGBM
1568,1.0,derby@0,LIME,LGBM
1570,1.0,derby@0,LIME,LGBM
972,0.0,derby@0,LIME,LGBM
2043,0.8166111956762231,derby@0,LIME,LGBM
1076,0.0,derby@0,LIME,LGBM
2163,0.16237410014915155,derby@0,LIME,LGBM
645,0.7674432001020488,derby@0,LIME,LGBM
1037,0.6103185855808445,derby@0,LIME,LGBM
1671,1.0,derby@0,LIME,LGBM
19,0.8038363548475687,derby@0,LIME,LGBM
196,0.5431354927874336,derby@0,LIME,LGBM
104,0.7931559392173155,derby@0,LIME,LGBM
828,0.9107807050811878,derby@0,LIME,LGBM
1146,0.5505401287848704,derby@0,LIME,LGBM
2138,0.8129962870929096,derby@0,LIME,LGBM
1585,0.3815851789408102,derby@0,LIME,LGBM
2150,0.0,derby@0,LIME,LGBM
464,0.5387687702774677,derby@0,LIME,LGBM
1587,0.34471383768076824,derby@0,LIME,LGBM
832,0.6698359131670185,derby@0,LIME,LGBM
1578,0.47452693114317523,derby@0,LIME,LGBM
989,0.24618298195866545,derby@0,LIME,LGBM
962,0.4174235549683609,derby@0,LIME,LGBM
1139,0.8,derby@0,LIME,LGBM
1132,0.49236596391733095,derby@0,LIME,LGBM
997,0.5,derby@0,LIME,LGBM
1088,0.5,derby@0,LIME,LGBM
1325,0.3333333333333333,derby@0,LIME,LGBM
1227,0.4174235549683609,derby@0,LIME,LGBM
341,0.0,derby@0,LIME,LGBM
1922,0.5259125252740234,derby@0,LIME,LGBM
1648,0.276772264237251,derby@0,LIME,LGBM
438,0.4666258444379692,derby@0,LIME,LGBM
2071,0.3228806869259971,derby@0,LIME,LGBM
2166,0.7989903444164564,derby@0,LIME,LGBM
1635,0.0,derby@0,LIME,LGBM
395,0.5259125252740234,derby@0,LIME,LGBM
833,0.0,derby@0,LIME,LGBM
868,1.0,derby@0,LIME,LGBM
1089,0.5696455597153238,derby@0,LIME,LGBM
2036,1.0,derby@0,LIME,LGBM
2048,0.5967081414398552,derby@0,LIME,LGBM
2052,0.6809434038918019,derby@0,LIME,LGBM
783,0.8955763436892749,derby@0,LIME,LGBM
885,0.6778278944118606,derby@0,LIME,LGBM
1003,0.6742084483897547,derby@0,LIME,LGBM
2101,0.7196261614882052,derby@0,LIME,LGBM
1075,0.6293946521738232,derby@0,LIME,LGBM
1859,0.7807901593283023,derby@0,LIME,LGBM
2140,0.46430132688749326,derby@0,LIME,LGBM
163,0.7096090920743198,derby@0,LIME,LGBM
1121,0.8768538366492652,derby@0,LIME,LGBM
822,0.587432927648697,derby@0,LIME,LGBM
1158,0.17880794701986755,derby@0,LIME,LGBM
1257,0.826614287198909,derby@0,LIME,LGBM
2020,0.20297745778413437,derby@0,LIME,LGBM
1566,0.2564102564102564,derby@0,LIME,LGBM
2087,0.8011242914217369,derby@0,LIME,LGBM
2095,0.8305040442438995,derby@0,LIME,LGBM
2131,0.15595397119732343,derby@0,LIME,LGBM
835,0.0,derby@0,LIME,LGBM
1229,1.0,derby@0,LIME,LGBM
2162,0.16933302287007101,derby@0,LIME,LGBM
105,0.6135719910778964,derby@0,LIME,LGBM
2168,0.3323681172540613,derby@0,LIME,LGBM
386,0.0,derby@0,LIME,LGBM
1083,0.0,derby@0,LIME,LGBM
217,0.06219914200528338,derby@0,LIME,LGBM
1478,0.7175251991356102,derby@0,LIME,LGBM
796,0.6994607151039668,derby@0,LIME,LGBM
1135,1.0,derby@0,LIME,LGBM
1627,1.0,derby@0,LIME,LGBM
1459,1.0,derby@0,LIME,LGBM
123,0.3333333333333333,derby@0,LIME,LGBM
1956,0.7833410721202249,derby@0,LIME,LGBM
67,0.47518714178787486,derby@0,LIME,LGBM
1962,0.0,derby@0,LIME,LGBM
106,0.0,derby@0,LIME,LGBM
1877,0.699473333001649,derby@0,LIME,LGBM
132,0.0,derby@0,LIME,LGBM
160,0.41196888138960835,derby@0,LIME,LGBM
184,0.3029208721917523,derby@0,LIME,LGBM
247,0.3050758830231206,derby@0,LIME,LGBM
327,1.0,derby@0,LIME,LGBM
441,0.0,derby@0,LIME,LGBM
2148,0.8454419244754016,derby@0,LIME,LGBM
600,0.7860348493247474,derby@0,LIME,LGBM
611,0.0,derby@0,LIME,LGBM
628,0.09717479077911644,derby@0,LIME,LGBM
637,0.5,derby@0,LIME,LGBM
601,0.7351231457135562,derby@0,LIME,LGBM
640,0.8472239383063147,derby@0,LIME,LGBM
35,0.7834193667414002,derby@0,LIME,LGBM
129,0.8236615467211812,derby@0,LIME,LGBM
820,0.7352660224134381,derby@0,LIME,LGBM
837,1.0,derby@0,LIME,LGBM
867,1.0,derby@0,LIME,LGBM
477,0.6228530195824848,derby@0,LIME,LGBM
933,0.0,derby@0,LIME,LGBM
646,1.0,derby@0,LIME,LGBM
