,score,project,explainer,model
24,0.6167953486668686,hive@0,LIME,RF
559,0.0,hive@0,LIME,RF
298,0.8528737643436374,hive@0,LIME,RF
970,0.7688728214576634,hive@0,LIME,RF
173,0.9229321559042394,hive@0,LIME,RF
184,0.9517020498467655,hive@0,LIME,RF
389,0.7041544052117202,hive@0,LIME,RF
643,0.7241330199424094,hive@0,LIME,RF
203,0.2080769742817643,camel@1,LIME,RF
897,0.5,camel@1,LIME,RF
3912,0.1889822365046136,camel@1,LIME,RF
2994,0.0,camel@1,LIME,RF
4555,0.0,camel@1,LIME,RF
946,0.0,camel@1,LIME,RF
637,0.125,camel@1,LIME,RF
216,0.0,camel@1,LIME,RF
755,0.0,camel@1,LIME,RF
4941,0.0,camel@1,LIME,RF
2829,0.0,camel@1,LIME,RF
770,0.25,camel@1,LIME,RF
601,0.37500000000000006,camel@1,LIME,RF
195,0.07999999999999999,camel@1,LIME,RF
4147,0.0,camel@1,LIME,RF
104,0.6456651008091779,camel@1,LIME,RF
3926,0.49755674753068085,camel@1,LIME,RF
141,0.32014125234955065,camel@1,LIME,RF
4304,0.6061456782832734,camel@1,LIME,RF
148,0.35408017638412287,camel@1,LIME,RF
2936,0.4444444444444445,camel@1,LIME,RF
1669,0.0,camel@1,LIME,RF
3919,0.32014125234955065,camel@1,LIME,RF
152,0.7290745736375338,camel@1,LIME,RF
491,0.5271663956604274,camel@1,LIME,RF
731,0.48966674942026767,camel@1,LIME,RF
589,0.6571428571428571,camel@1,LIME,RF
3867,0.3779644730092272,camel@1,LIME,RF
57,0.8626568508966339,camel@1,LIME,RF
3877,0.35423004841919487,camel@1,LIME,RF
655,0.4472267239456825,camel@1,LIME,RF
310,0.0,camel@1,LIME,RF
115,0.46983626393351874,camel@1,LIME,RF
939,0.5404625581945108,camel@1,LIME,RF
4145,0.7918782234933646,camel@1,LIME,RF
599,0.7350786802842385,camel@1,LIME,RF
2290,0.0,activemq@3,LIME,RF
2548,0.2857142857142857,activemq@3,LIME,RF
1925,0.0,activemq@3,LIME,RF
204,0.0,activemq@3,LIME,RF
852,0.3542339243186031,activemq@3,LIME,RF
2283,0.0,activemq@3,LIME,RF
990,0.0,activemq@3,LIME,RF
835,0.09908921527386538,activemq@3,LIME,RF
205,1.0,activemq@3,LIME,RF
1142,0.0,activemq@3,LIME,RF
101,0.7126248297743805,activemq@3,LIME,RF
218,0.0,activemq@3,LIME,RF
1066,0.7745966692414833,activemq@3,LIME,RF
328,0.2857142857142857,activemq@3,LIME,RF
271,0.733852341689929,activemq@3,LIME,RF
215,0.5849574075646296,activemq@3,LIME,RF
886,0.6397178904170148,activemq@3,LIME,RF
2547,0.16666666666666666,activemq@3,LIME,RF
2289,0.8461538461538463,activemq@3,LIME,RF
2004,0.8571428571428571,activemq@3,LIME,RF
181,0.6134352234438425,activemq@3,LIME,RF
1692,1.0,activemq@3,LIME,RF
1047,0.125,activemq@3,LIME,RF
2190,0.6345079374804617,activemq@3,LIME,RF
2154,0.0,activemq@3,LIME,RF
980,0.9250746360276765,activemq@3,LIME,RF
286,0.6332325715319496,activemq@3,LIME,RF
153,0.8169340551151136,activemq@3,LIME,RF
147,0.5555555555555556,activemq@3,LIME,RF
2311,1.0,activemq@3,LIME,RF
287,0.9588201701785577,activemq@3,LIME,RF
853,0.5680584290255616,activemq@3,LIME,RF
1137,0.8271453149656679,activemq@3,LIME,RF
887,0.3333333333333333,activemq@3,LIME,RF
279,0.7227595289068207,activemq@3,LIME,RF
901,0.7142857142857142,activemq@3,LIME,RF
885,0.7682139788748015,activemq@3,LIME,RF
2254,1.0,activemq@3,LIME,RF
2293,0.47337278106508873,activemq@3,LIME,RF
2357,0.2151348781155497,activemq@3,LIME,RF
1161,1.0,activemq@3,LIME,RF
856,0.35534339442333224,activemq@3,LIME,RF
2015,0.0,activemq@3,LIME,RF
2013,0.0,activemq@3,LIME,RF
2201,0.05709098467948457,activemq@3,LIME,RF
199,0.7377522503759995,activemq@3,LIME,RF
2282,0.764270412606261,activemq@3,LIME,RF
148,0.4510906201774793,activemq@3,LIME,RF
551,0.7545038859247007,activemq@3,LIME,RF
1167,0.0,activemq@3,LIME,RF
2122,1.0,activemq@3,LIME,RF
855,0.7611940298507464,activemq@3,LIME,RF
193,0.7102855269107617,activemq@3,LIME,RF
1282,0.0,activemq@3,LIME,RF
2591,0.7831916715708316,activemq@3,LIME,RF
1201,0.9504705975241267,activemq@3,LIME,RF
132,0.797764722759938,activemq@3,LIME,RF
2437,0.725743335166963,activemq@3,LIME,RF
816,0.8993793753089367,activemq@3,LIME,RF
1882,0.2207063917309891,activemq@3,LIME,RF
203,0.68,activemq@3,LIME,RF
2171,0.8168945577309551,activemq@3,LIME,RF
1037,0.0,activemq@3,LIME,RF
1004,0.34160012075519275,activemq@3,LIME,RF
1610,0.9172632314027096,activemq@3,LIME,RF
849,0.0,activemq@3,LIME,RF
1212,0.6781269023151616,activemq@3,LIME,RF
303,0.7603418885632638,activemq@3,LIME,RF
255,0.5163930164252367,activemq@3,LIME,RF
136,0.8374699739263188,activemq@3,LIME,RF
858,0.8631837666764377,activemq@3,LIME,RF
312,0.5634865887455907,activemq@3,LIME,RF
1645,0.7352098727271107,activemq@3,LIME,RF
75,0.7658973124537706,activemq@3,LIME,RF
272,0.5948202458900435,activemq@3,LIME,RF
82,0.6863465995935268,activemq@3,LIME,RF
941,0.7853547764623628,activemq@3,LIME,RF
77,0.7540144988049231,activemq@3,LIME,RF
92,0.7277683481968048,activemq@3,LIME,RF
990,0.0,activemq@2,LIME,RF
1054,0.0,activemq@2,LIME,RF
96,0.2222222222222222,activemq@2,LIME,RF
962,0.3157894736842105,activemq@2,LIME,RF
928,0.4340358600681323,activemq@2,LIME,RF
283,0.0,activemq@2,LIME,RF
1732,0.17603958431034075,activemq@2,LIME,RF
80,0.6766183180863848,activemq@2,LIME,RF
1957,0.19999999999999998,activemq@2,LIME,RF
809,0.0,activemq@2,LIME,RF
960,0.0,activemq@2,LIME,RF
147,0.0,activemq@2,LIME,RF
2042,0.0,activemq@2,LIME,RF
543,0.7328057809417688,activemq@2,LIME,RF
992,0.4590745591658116,activemq@2,LIME,RF
2032,0.12630485973989386,activemq@2,LIME,RF
805,0.4455878843207694,activemq@2,LIME,RF
1255,1.0,activemq@2,LIME,RF
104,0.4867761768618152,activemq@2,LIME,RF
729,0.6141868607530476,activemq@2,LIME,RF
793,0.4551430647641951,activemq@2,LIME,RF
567,0.8460442779992864,activemq@2,LIME,RF
1014,0.6956521739130435,activemq@2,LIME,RF
877,0.34383567407333543,activemq@2,LIME,RF
861,0.0,activemq@2,LIME,RF
1535,0.4596549087706727,activemq@2,LIME,RF
1059,0.20480798012976015,activemq@2,LIME,RF
432,0.5884826470164741,activemq@2,LIME,RF
854,0.4793835786259598,activemq@2,LIME,RF
78,0.7655447831238791,activemq@2,LIME,RF
792,0.13966014371620628,activemq@2,LIME,RF
202,0.4970265121857977,activemq@2,LIME,RF
251,0.5359930440315465,activemq@2,LIME,RF
1103,1.0,activemq@2,LIME,RF
1996,0.0,activemq@2,LIME,RF
2004,0.19999999999999998,activemq@2,LIME,RF
2005,0.0,activemq@2,LIME,RF
192,0.7042556303578369,activemq@2,LIME,RF
1866,0.0,activemq@2,LIME,RF
1165,0.5529402478663871,activemq@2,LIME,RF
275,0.8618333994464283,activemq@2,LIME,RF
86,0.29835128992943577,activemq@2,LIME,RF
909,0.5580523147964574,activemq@2,LIME,RF
1043,0.5992160297776943,activemq@2,LIME,RF
455,0.46268656716417905,activemq@2,LIME,RF
302,0.43438824684475913,activemq@2,LIME,RF
934,0.8109742849161771,activemq@2,LIME,RF
893,0.0,activemq@2,LIME,RF
1744,0.5288853363608171,activemq@2,LIME,RF
1949,0.0,activemq@2,LIME,RF
1940,0.29447558599864987,activemq@2,LIME,RF
95,0.6935224219131908,activemq@2,LIME,RF
172,0.8365295197523533,activemq@2,LIME,RF
972,0.39952824823059246,activemq@2,LIME,RF
795,0.34217410119466,activemq@2,LIME,RF
2049,0.0,activemq@2,LIME,RF
1998,0.631578947368421,activemq@2,LIME,RF
863,0.7656658716508298,activemq@2,LIME,RF
773,0.4369853410743676,activemq@2,LIME,RF
284,0.2503418299010576,activemq@2,LIME,RF
916,0.68,activemq@2,LIME,RF
761,0.3157894736842105,activemq@2,LIME,RF
786,0.0,activemq@2,LIME,RF
282,0.6292927210201091,activemq@2,LIME,RF
1467,0.4321792705950752,activemq@2,LIME,RF
548,0.5285928505436995,activemq@2,LIME,RF
1061,0.0,activemq@2,LIME,RF
1942,0.3258635353384775,activemq@2,LIME,RF
195,0.5795963931623599,activemq@2,LIME,RF
927,0.6556184624942282,activemq@2,LIME,RF
299,0.8089627085018241,activemq@2,LIME,RF
871,0.6152971693697549,activemq@2,LIME,RF
134,0.7129837454903126,activemq@2,LIME,RF
546,0.7366829977237908,activemq@2,LIME,RF
762,0.6200201648514355,activemq@2,LIME,RF
1950,0.0,activemq@2,LIME,RF
929,0.5581955491923873,activemq@2,LIME,RF
790,0.6623167005089086,activemq@2,LIME,RF
267,0.8413669120276935,activemq@2,LIME,RF
166,0.7749111375387019,activemq@2,LIME,RF
322,0.0,lucene@2,LIME,RF
345,0.6440081861116375,lucene@2,LIME,RF
548,0.1968616262482168,lucene@2,LIME,RF
1015,0.4492303796679279,derby@0,LIME,RF
1037,0.5835433159960182,derby@0,LIME,RF
1696,0.7085800934601163,derby@0,LIME,RF
877,0.7893871085630985,derby@0,LIME,RF
1296,0.8860759493670888,derby@0,LIME,RF
1437,0.23429998207675798,derby@0,LIME,RF
1519,0.0,derby@0,LIME,RF
363,0.6931757767115524,derby@0,LIME,RF
603,0.6861640894303556,derby@0,LIME,RF
2129,0.760985393361477,derby@0,LIME,RF
625,0.0,derby@0,LIME,RF
1024,0.7263088897368031,derby@0,LIME,RF
996,0.2747461176588957,derby@0,LIME,RF
912,0.5663669904621691,derby@0,LIME,RF
1439,0.5,derby@0,LIME,RF
936,0.4531727757732767,derby@0,LIME,RF
929,0.934402710868604,derby@0,LIME,RF
1272,0.764963754724602,derby@0,LIME,RF
208,0.24048337392389357,derby@0,LIME,RF
1314,1.0,derby@0,LIME,RF
172,0.7833410721202249,derby@0,LIME,RF
2148,0.7416198487095663,derby@0,LIME,RF
769,0.0,derby@0,LIME,RF
1578,0.5811744252547936,derby@0,LIME,RF
779,0.5979320086755474,derby@0,LIME,RF
932,0.5727469645241695,derby@0,LIME,RF
2029,0.0,derby@0,LIME,RF
572,0.35255843422907357,derby@0,LIME,RF
1558,0.3980996381303183,derby@0,LIME,RF
1137,0.5446687776817005,derby@0,LIME,RF
428,0.9580340263241829,derby@0,LIME,RF
34,0.9628210921056954,derby@0,LIME,RF
1664,0.0,derby@0,LIME,RF
620,0.901440517230647,derby@0,LIME,RF
828,0.3175751084132173,derby@0,LIME,RF
2091,0.5992716632886562,derby@0,LIME,RF
1106,0.3012354166156452,derby@0,LIME,RF
395,0.8444931942958761,derby@0,LIME,RF
1671,1.0,derby@0,LIME,RF
869,0.6467488149957054,derby@0,LIME,RF
1146,0.5812160313467396,derby@0,LIME,RF
2071,0.5326979459522401,derby@0,LIME,RF
27,0.7043155768455395,derby@0,LIME,RF
1216,0.7241891027062801,derby@0,LIME,RF
854,0.756370648094277,derby@0,LIME,RF
1139,0.5,derby@0,LIME,RF
1087,0.499190820211975,derby@0,LIME,RF
1566,0.0,derby@0,LIME,RF
1246,0.6350318613776554,derby@0,LIME,RF
193,0.8860759493670888,derby@0,LIME,RF
2131,0.6970221304909466,derby@0,LIME,RF
819,0.0,derby@0,LIME,RF
832,0.5,derby@0,LIME,RF
1122,1.0,derby@0,LIME,RF
2036,0.633596201641692,derby@0,LIME,RF
1088,0.5461267828248269,derby@0,LIME,RF
1132,0.393531451437626,derby@0,LIME,RF
1227,0.5810305149120053,derby@0,LIME,RF
196,0.0,derby@0,LIME,RF
1273,0.7507635936952806,derby@0,LIME,RF
1005,0.8708614878241786,derby@0,LIME,RF
2037,0.6651345208381787,derby@0,LIME,RF
1202,0.6101922552151086,derby@0,LIME,RF
646,0.7050340275409623,derby@0,LIME,RF
1635,0.0,derby@0,LIME,RF
1065,0.20847161630666808,derby@0,LIME,RF
645,0.5447802920807745,derby@0,LIME,RF
163,0.0,derby@0,LIME,RF
1229,0.0,derby@0,LIME,RF
2140,0.3966354509136029,derby@0,LIME,RF
1297,0.6997856651485042,derby@0,LIME,RF
19,0.7740938206806794,derby@0,LIME,RF
1334,0.6442930806466325,derby@0,LIME,RF
1478,0.6586827514009027,derby@0,LIME,RF
2163,0.3758852328361618,derby@0,LIME,RF
1587,1.0,derby@0,LIME,RF
1648,0.9413638477244816,derby@0,LIME,RF
822,0.7210799500300011,derby@0,LIME,RF
1118,0.7701832890022615,derby@0,LIME,RF
940,0.8716483103632634,derby@0,LIME,RF
1225,0.5969927651771897,derby@0,LIME,RF
336,1.0,derby@0,LIME,RF
868,0.634870335824371,derby@0,LIME,RF
738,0.0,derby@0,LIME,RF
796,0.6872097899738152,derby@0,LIME,RF
885,0.6693457688995785,derby@0,LIME,RF
464,0.7514125522692873,derby@0,LIME,RF
160,0.5054996553513935,derby@0,LIME,RF
1089,0.8955763436892746,derby@0,LIME,RF
327,0.5,derby@0,LIME,RF
184,0.2626128657194451,derby@0,LIME,RF
1814,0.0,derby@0,LIME,RF
2166,0.544634844447437,derby@0,LIME,RF
1922,0.0,derby@0,LIME,RF
1498,0.38775510204081637,derby@0,LIME,RF
2150,1.0,derby@0,LIME,RF
2143,0.31079606043575286,derby@0,LIME,RF
1081,0.0,derby@0,LIME,RF
1988,0.27385976325678435,derby@0,LIME,RF
69,0.7890851061936767,derby@0,LIME,RF
1995,0.53506613865604,derby@0,LIME,RF
74,0.8248453790871363,derby@0,LIME,RF
214,0.0,derby@0,LIME,RF
1923,0.569244144996296,derby@0,LIME,RF
48,0.7603772961176893,derby@0,LIME,RF
247,0.44836487292781074,derby@0,LIME,RF
1135,1.0,derby@0,LIME,RF
477,0.3678038050233769,derby@0,LIME,RF
494,0.8800959656910977,derby@0,LIME,RF
600,0.7788941738986476,derby@0,LIME,RF
104,0.6761474460037066,derby@0,LIME,RF
182,1.0,derby@0,LIME,RF
1956,0.5738272541479881,derby@0,LIME,RF
867,0.6258276813903528,derby@0,LIME,RF
2055,0.7700451998940799,derby@0,LIME,RF
783,0.6589198131969308,derby@0,LIME,RF
820,0.8541035436301884,derby@0,LIME,RF
35,0.8579564828100277,derby@0,LIME,RF
1991,0.7282026692949012,derby@0,LIME,RF
898,0.69410097194467,derby@0,LIME,RF
962,0.7529000883860317,derby@0,LIME,RF
647,0.9147684723147966,derby@0,LIME,RF
2138,0.8734862534086374,derby@0,LIME,RF
475,0.516452848406637,derby@0,LIME,RF
989,0.6912506705588245,derby@0,LIME,RF
175,0.8662135764915371,derby@0,LIME,RF
864,0.6386543783007115,derby@0,LIME,RF
997,0.37777249269322744,derby@0,LIME,RF
640,0.7735006643417777,derby@0,LIME,RF
914,0.8382280140118712,derby@0,LIME,RF
663,0.7979538890193189,derby@0,LIME,RF
857,0.9080725054530526,derby@0,LIME,RF
1034,0.4194419094102377,derby@0,LIME,RF
993,0.6662439733617538,derby@0,LIME,RF
651,0.8427985691368504,derby@0,LIME,RF
689,0.6580655211615106,derby@0,LIME,RF
1050,0.9134558463803054,derby@0,LIME,RF
1147,0.7156059424637136,derby@0,LIME,RF
1237,0.7156059424637136,derby@0,LIME,RF
641,0.6562177370432769,derby@0,LIME,RF
1328,0.609326246356636,derby@0,LIME,RF
984,0.9118635330708201,derby@0,LIME,RF
1355,0.7641300206219437,derby@0,LIME,RF
2052,0.6867693713373664,derby@0,LIME,RF
873,0.8028866319350385,derby@0,LIME,RF
1612,0.11814345991561183,derby@0,LIME,RF
1643,0.30670919905818367,derby@0,LIME,RF
2048,0.35587972160177334,derby@0,LIME,RF
947,0.8167023564980651,derby@0,LIME,RF
2087,0.7852431092034353,derby@0,LIME,RF
2094,0.7991594189807382,derby@0,LIME,RF
2101,0.6904121575882299,derby@0,LIME,RF
986,0.7660827899225356,derby@0,LIME,RF
976,0.7730306074614116,derby@0,LIME,RF
1075,0.9617946451119473,derby@0,LIME,RF
1003,1.0,derby@0,LIME,RF
1013,0.7750478479575371,derby@0,LIME,RF
2162,0.4709329644550095,derby@0,LIME,RF
2102,0.7492491287593568,derby@0,LIME,RF
1033,0.7117573554933165,derby@0,LIME,RF
1121,0.8716809855616499,derby@0,LIME,RF
2120,0.41275957305626904,derby@0,LIME,RF
1816,0.7908582114373913,derby@0,LIME,RF
2130,0.6666666666666666,derby@0,LIME,RF
1214,1.0,derby@0,LIME,RF
2095,0.792812957102727,derby@0,LIME,RF
2020,0.20191881118500446,derby@0,LIME,RF
1257,0.8426743506392709,derby@0,LIME,RF
1990,0.75,derby@0,LIME,RF
1634,0.3333333333333333,derby@0,LIME,RF
1608,1.0,derby@0,LIME,RF
1030,0.5779693821960108,derby@0,LIME,RF
1385,0.9066440433099822,derby@0,LIME,RF
966,0.5287068458976417,derby@0,LIME,RF
1633,1.0,derby@0,LIME,RF
835,0.6805305139431843,derby@0,LIME,RF
2144,0.75,derby@0,LIME,RF
843,0.8716483103632634,derby@0,LIME,RF
438,0.7557472890337273,derby@0,LIME,RF
1441,0.4964562770672994,derby@0,LIME,RF
2103,0.6666666666666666,derby@0,LIME,RF
833,0.7119755367034832,derby@0,LIME,RF
2125,0.6964608793233884,derby@0,LIME,RF
2119,0.801420863232623,derby@0,LIME,RF
386,0.4,derby@0,LIME,RF
426,0.0,derby@0,LIME,RF
1989,0.5970907131626164,derby@0,LIME,RF
972,0.0,derby@0,LIME,RF
56,0.8669708350193924,derby@0,LIME,RF
688,0.0,derby@0,LIME,RF
1865,0.8605195629554558,derby@0,LIME,RF
884,0.7126470184550422,derby@0,LIME,RF
725,0.3577551220715734,derby@0,LIME,RF
2030,0.7282026692949012,derby@0,LIME,RF
949,0.7853527489316262,derby@0,LIME,RF
2045,1.0,derby@0,LIME,RF
1023,0.6909600767191407,derby@0,LIME,RF
845,0.7382901334267721,derby@0,LIME,RF
2099,0.7421082385212816,derby@0,LIME,RF
2114,0.7242188796513209,derby@0,LIME,RF
2118,0.6218305890464706,derby@0,LIME,RF
611,0.6281222332606697,derby@0,LIME,RF
1004,0.2963543796172352,derby@0,LIME,RF
1058,0.6453123337235291,derby@0,LIME,RF
1083,0.0767176207018806,derby@0,LIME,RF
441,0.0,derby@0,LIME,RF
1116,0.8260869565217391,derby@0,LIME,RF
1136,0.0,derby@0,LIME,RF
1204,0.3107960604357528,derby@0,LIME,RF
1239,0.6272034593660147,derby@0,LIME,RF
1406,0.5102040816326531,derby@0,LIME,RF
1455,0.2162162162162162,derby@0,LIME,RF
1127,0.38718785240141834,derby@0,LIME,RF
1883,0.0,derby@0,LIME,RF
1811,0.5684078040403644,derby@0,LIME,RF
1510,0.0,derby@0,LIME,RF
2034,0.7617263250674284,derby@0,LIME,RF
1568,1.0,derby@0,LIME,RF
2086,1.0,derby@0,LIME,RF
341,0.0,derby@0,LIME,RF
527,0.0,derby@0,LIME,RF
1076,0.0,derby@0,LIME,RF
109,0.0,derby@0,LIME,RF
2104,0.7027252380085465,derby@0,LIME,RF
106,0.34752367018329705,derby@0,LIME,RF
132,0.9569075054755045,derby@0,LIME,RF
139,0.6962058473828401,derby@0,LIME,RF
217,0.20318831282459834,derby@0,LIME,RF
366,0.518404056834841,derby@0,LIME,RF
628,1.0,derby@0,LIME,RF
1812,1.0,derby@0,LIME,RF
837,0.7064820594467515,derby@0,LIME,RF
695,0.299420616853024,derby@0,LIME,RF
2043,0.7986407650186194,derby@0,LIME,RF
960,0.6322217030641848,derby@0,LIME,RF
973,1.0,derby@0,LIME,RF
1045,0.43341277403979217,derby@0,LIME,RF
159,0.7957750024965435,derby@0,LIME,RF
1159,0.4056009117989436,derby@0,LIME,RF
