,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,effort
427,14.0,2.0,1.0,5.0,0.0,0.62,0.0,87.0,2.0,0.0,19.0,2.0,6.02380952380952,0.0,6.5,1.0,1.0,1.23913043478261,1.0,38.0,1.0,0.0,6.0,6.0,7.396688508998217e-05
428,7.0,2.0,2.0,2.0,0.0,0.31,0.0,87.0,2.0,2.0,19.0,2.0,4.02941176470588,0.0,5.29411764705882,1.0,1.0,1.3,0.0,292.0,1.0,0.0,4.0,9.0,2.212031398052261e-06
1461,7.0,1.0,0.0,6.0,0.0,0.67,0.0,65.0,1.0,0.0,19.0,2.0,5.23076923076923,1.0,5.76923076923077,1.0,1.0,0.941176470588235,0.0,66.0,1.0,0.0,1.0,2.0,7.72296916717874e-06
465,11.0,1.0,4.0,8.0,0.0,0.68,0.0,100.0,2.0,1.0,5.0,2.0,7.0,3.0,6.96296296296296,1.0,0.0,0.939393939393939,0.0,233.0,0.363636363636364,0.0,4.0,0.0,0.003938978802102033
466,0.0,2.0,0.0,2.0,0.0,2.25,0.0,100.0,1.0,1.0,18.0,2.0,2.5,0.0,0.86,0.0,1.0,0.9,0.0,73.0,0.2,0.0,2.0,13.0,5.708337788379314e-05
467,11.0,1.0,3.0,3.0,0.0,0.44,0.0,92.0,1.0,2.0,19.0,2.0,7.61458333333333,0.0,3.875,31.0,1.0,3.1,0.0,620.0,1.1,2.0,6.0,1.0,0.0012771026916077455
470,4.0,2.0,1.0,5.0,5.0,0.37,2.0,87.0,2.0,0.0,23.0,4.0,8.48,0.0,7.04,3.0,1.0,1.37037037037037,0.0,88.0,0.3,0.0,6.0,5.0,0.0002477151559229229
476,12.0,1.0,0.0,4.0,0.0,1.85,0.0,100.0,1.0,1.0,8.0,2.0,5.79545454545455,0.0,0.818181818181818,0.0,1.0,3.5,0.0,164.0,0.8,0.0,4.0,7.0,0.0001670281856127609
479,25.0,2.0,12.0,4.0,3.0,0.32,0.0,100.0,2.0,3.0,13.0,2.0,6.25806451612903,2.0,5.96774193548387,1.0,1.0,3.7,0.0,51.0,0.333333333333333,0.0,2.0,9.0,0.006092746986697928
494,2.0,2.0,1.0,5.0,8.0,0.35,0.0,86.0,2.0,0.0,20.0,2.0,5.7741935483871,1.0,7.35483870967742,4.0,1.0,2.8,0.0,78.0,0.375,0.0,3.0,4.0,0.00036186736926135943
550,4.0,2.0,0.0,1.0,0.0,0.08,0.0,56.0,2.0,0.0,17.0,1.0,7.66666666666667,3.0,19.5833333333333,5.0,2.0,2.64285714285714,1.0,39.0,0.6,0.0,2.0,1.0,0.0007288423522103793
5,3.0,1.0,0.0,1.0,0.0,0.19,0.0,94.0,2.0,0.0,15.0,5.0,3.30841121495327,0.0,3.91588785046729,0.0,1.0,4.5,0.0,412.0,0.25,0.0,6.0,7.0,0.005600400022775398
589,7.0,1.0,6.0,0.0,9.0,0.08,0.0,89.0,1.0,2.0,17.0,2.0,6.24675324675325,0.0,6.8961038961039,1.0,0.0,1.34146341463415,0.0,19.0,0.5,0.0,2.0,3.0,0.019677569710877085
640,12.0,1.0,21.0,4.0,0.0,0.51,0.0,90.0,1.0,1.0,9.0,2.0,6.0,2.0,5.0,1.0,1.0,0.894736842105263,0.0,36.0,1.0,0.0,2.0,5.0,2.7619609390572286e-05
641,2.0,2.0,55.0,7.0,1.0,0.63,0.0,86.0,1.0,2.0,18.0,2.0,7.95522388059702,0.0,4.58208955223881,0.0,1.0,1.22972972972973,2.0,141.0,1.1,0.0,6.0,9.0,7.78286815110718e-05
647,43.0,2.0,4.0,2.0,2.0,0.28,0.0,100.0,3.0,3.0,11.0,2.0,4.91414141414141,0.0,5.59090909090909,0.0,0.0,3.8,0.0,254.0,0.333333333333333,0.0,4.0,9.0,0.012820517264778952
648,0.0,2.0,7.0,7.0,0.0,0.71,0.0,85.0,1.0,0.0,15.0,1.0,5.71428571428571,4.0,5.42857142857143,2.0,1.0,2.4,0.0,3.0,0.666666666666667,0.0,3.0,5.0,5.937853761173173e-05
1498,3.0,2.0,0.0,5.0,3.0,0.45,0.0,74.0,1.0,3.0,11.0,2.0,4.66666666666667,1.0,0.9,1.0,1.0,1.05263157894737,6.0,16.0,0.333333333333333,0.0,1.0,3.0,0.003958041699699488
710,2.0,1.0,2.0,3.0,0.0,0.42,0.0,76.0,2.0,0.0,27.0,2.0,2.41666666666667,4.0,4.95833333333333,1.0,1.0,0.6,0.0,214.0,1.0,0.0,2.0,6.0,0.0001599383582457925
717,2.0,1.0,2.0,2.0,1.0,0.14,1.0,52.0,1.0,0.0,2.0,2.0,2.86440677966102,6.0,9.16949152542373,17.0,1.0,1.03076923076923,0.0,217.0,0.285714285714286,0.0,4.0,11.0,0.01951581586891804
719,1.0,1.0,2.0,4.0,0.0,0.16,5.0,73.0,1.0,1.0,9.0,3.0,5.09401709401709,0.0,10.7777777777778,0.0,1.0,0.524590163934426,0.0,150.0,0.375,0.0,4.0,9.0,0.05617626694859634
721,0.0,1.0,4.0,5.0,0.0,0.24,4.0,78.0,1.0,0.0,12.0,2.0,3.35294117647059,1.0,15.0,1.0,1.0,0.904761904761905,0.0,69.0,0.25,0.0,6.0,4.0,0.02485570613533339
726,0.0,1.0,3.0,3.0,0.0,0.22,2.0,68.0,1.0,0.0,12.0,2.0,5.1304347826087,1.0,9.73913043478261,3.0,1.0,0.615384615384615,0.0,37.0,0.5,0.0,4.0,4.0,0.009173930730352997
1516,0.0,1.0,2.0,1.0,0.0,0.2,1.0,70.0,1.0,0.0,17.0,1.0,4.41666666666667,1.0,8.58333333333333,1.0,1.0,3.7,0.0,158.0,0.75,0.0,1.0,1.0,0.0001334817606828409
1519,0.0,1.0,3.0,4.0,0.0,0.37,1.0,64.0,5.0,0.0,17.0,1.0,3.375,2.0,7.25,4.0,1.0,1.1,0.0,11.0,0.666666666666667,0.0,1.0,2.0,0.0026902180743854087
749,0.0,1.0,3.0,0.0,0.0,0.1,0.0,69.0,1.0,0.0,25.0,1.0,3.875,1.0,8.5,1.0,1.0,0.458333333333333,0.0,71.0,0.571428571428571,0.0,2.0,0.0,0.00023690907778251002
755,0.0,2.0,4.0,1.0,0.0,0.09,2.0,66.0,2.0,0.0,14.0,4.0,4.1,0.0,8.7,1.0,1.0,1.125,0.0,9.0,0.5,0.0,4.0,4.0,0.02847467432728279
758,0.0,1.0,2.0,5.0,0.0,0.62,1.0,0.0,3.0,0.0,9.0,1.0,1.75,1.0,6.5,1.0,1.0,2.1,0.0,5.0,0.75,0.0,7.0,4.0,0.07159939105391655
1528,0.0,1.0,6.0,1.0,0.0,0.25,1.0,60.0,1.0,0.0,21.0,1.0,4.28571428571429,1.0,7.42857142857143,2.0,1.0,2.3,0.0,7.0,0.333333333333333,0.0,1.0,0.0,0.0010858363703359908
1529,0.0,1.0,6.0,1.0,0.0,0.22,1.0,60.0,1.0,0.0,21.0,0.0,3.71428571428571,3.0,7.57142857142857,2.0,1.0,2.22222222222222,0.0,6.0,0.5,0.0,1.0,2.0,0.0005936396368567687
777,1.0,6.0,16.0,5.0,1.0,0.55,0.0,97.0,2.0,1.0,1.0,2.0,20.8,0.0,5.17482517482518,0.0,1.0,2.9,0.0,316.0,0.225806451612903,4.0,5.0,0.0,0.015476134675600717
1541,2.0,1.0,1.0,3.0,0.0,0.29,0.0,55.0,3.0,1.0,18.0,2.0,2.25,0.0,8.5,7.0,1.0,0.785714285714286,0.0,40.0,0.5,0.0,2.0,1.0,0.004903100916076375
832,1.0,1.0,3.0,2.0,0.0,0.22,2.0,78.0,1.0,1.0,21.0,1.0,4.14285714285714,1.0,8.21428571428571,1.0,1.0,0.75,0.0,10.0,1.0,0.0,4.0,5.0,3.764119952776035e-05
833,4.0,1.0,6.0,2.0,4.0,0.24,1.0,78.0,1.0,1.0,21.0,2.0,4.4,1.0,6.15,1.0,1.0,1.11538461538462,0.0,12.0,1.1,0.0,2.0,1.0,0.0007183146890711312
1556,0.0,1.0,4.0,6.0,0.0,0.35,3.0,70.0,1.0,0.0,15.0,1.0,4.81818181818182,1.0,10.7272727272727,1.0,1.0,0.846153846153846,1.0,48.0,0.75,0.0,1.0,2.0,0.018725723327338795
843,4.0,1.0,4.0,7.0,0.0,0.45,0.0,80.0,3.0,0.0,4.0,1.0,6.51219512195122,0.0,10.609756097561,16.0,1.0,0.787234042553192,0.0,51.0,0.454545454545455,0.0,4.0,0.0,0.12992503027642532
1564,1.0,2.0,2.0,0.0,0.0,0.2,2.0,25.0,3.0,0.0,24.0,1.0,4.0,1.0,15.9166666666667,0.0,1.0,1.4375,0.0,20.0,1.0,0.0,1.0,1.0,0.002359487255908732
844,2.0,1.0,0.0,2.0,0.0,0.29,0.0,91.0,1.0,0.0,23.0,2.0,1.30909090909091,0.0,4.72727272727273,0.0,1.0,0.233333333333333,0.0,23.0,1.1,0.0,2.0,10.0,4.7199586045043596e-05
848,2.0,2.0,0.0,2.0,0.0,0.12,1.0,66.0,1.0,0.0,34.0,2.0,5.5625,0.0,11.5625,6.0,1.0,1.7,0.0,8.0,1.0,0.0,2.0,4.0,0.0021594099299383496
852,1.0,3.0,0.0,34.0,0.0,0.54,15.0,33.0,1.0,0.0,6.0,2.0,3.375,0.0,25.125,1.0,1.0,1.09090909090909,5.0,146.0,0.285714285714286,0.0,2.0,5.0,0.010991296721942101
1568,6.0,1.0,2.0,6.0,0.0,0.44,0.0,41.0,1.0,0.0,28.0,2.0,2.64285714285714,7.0,7.92857142857143,0.0,1.0,0.578947368421053,0.0,45.0,1.1,0.0,1.0,4.0,0.005266930740971398
874,47.0,1.0,6.0,0.0,22.0,0.16,0.0,100.0,0.0,9.0,38.0,2.0,3.48484848484848,0.0,3.89393939393939,21.0,0.0,0.426900584795322,0.0,34.0,1.0,0.0,3.0,6.0,0.014237217550260084
880,6.0,1.0,2.0,2.0,0.0,0.34,0.0,44.0,1.0,0.0,14.0,2.0,1.78571428571429,0.0,6.5,2.0,1.0,0.238095238095238,0.0,49.0,0.333333333333333,0.0,3.0,4.0,0.0004293944586328813
892,8.0,2.0,9.0,1.0,1.0,0.17,1.0,80.0,3.0,0.0,13.0,1.0,4.13636363636364,1.0,7.72727272727273,1.0,1.0,1.23076923076923,0.0,115.0,0.4,3.0,3.0,2.0,0.005635756121163293
896,2.0,1.0,3.0,3.0,2.0,0.15,3.0,90.0,3.0,1.0,13.0,2.0,4.25490196078431,0.0,13.078431372549,1.0,1.0,1.57894736842105,0.0,664.0,0.25,0.0,3.0,14.0,0.005230179700930981
899,3.0,1.0,4.0,1.0,0.0,0.22,1.0,84.0,4.0,0.0,17.0,2.0,4.5,0.0,7.07142857142857,2.0,1.0,3.1,0.0,6.0,0.4,0.0,1.0,6.0,0.00032050117525139754
913,0.0,1.0,2.0,0.0,0.0,0.09,6.0,44.0,1.0,0.0,24.0,1.0,4.5,1.0,11.8,1.0,1.0,0.583333333333333,0.0,329.0,0.5,0.0,2.0,3.0,9.011153134230732e-06
1598,0.0,1.0,3.0,4.0,0.0,0.4,2.0,63.0,1.0,0.0,25.0,1.0,4.66666666666667,2.0,10.4,2.0,1.0,2.5,0.0,4.0,0.5,0.0,1.0,1.0,0.000753846645959344
927,2.0,2.0,2.0,4.0,1.0,0.27,1.0,77.0,3.0,1.0,5.0,2.0,22.8,0.0,10.6857142857143,1.0,1.0,1.14285714285714,0.0,412.0,0.294117647058824,0.0,5.0,4.0,0.004035018891542785
929,1.0,1.0,1.0,5.0,0.0,0.21,3.0,80.0,3.0,0.0,31.0,1.0,7.34782608695652,2.0,2.0,7.0,1.0,1.52,2.0,299.0,0.4,0.0,7.0,4.0,0.0010793877557675469
938,0.0,1.0,3.0,3.0,0.0,0.21,1.0,75.0,2.0,0.0,25.0,2.0,2.92857142857143,0.0,9.96428571428571,11.0,1.0,3.9,0.0,192.0,1.0,0.0,2.0,8.0,0.001593798338455965
941,0.0,1.0,7.0,1.0,4.0,0.12,1.0,100.0,2.0,1.0,13.0,2.0,7.28169014084507,0.0,8.57746478873239,0.0,0.0,0.916666666666667,0.0,426.0,0.357142857142857,0.0,2.0,6.0,0.0009360858789415616
944,4.0,1.0,2.0,3.0,0.0,0.28,2.0,66.0,1.0,0.0,27.0,2.0,3.28571428571429,12.0,8.90476190476191,0.0,1.0,1.04166666666667,0.0,2.0,1.0,0.0,4.0,1.0,0.018061145077962304
948,0.0,1.0,2.0,4.0,4.0,0.28,1.0,76.0,2.0,1.0,10.0,2.0,4.45454545454545,0.0,11.3030303030303,1.0,1.0,0.568181818181818,0.0,55.0,1.0,0.0,3.0,7.0,0.05626850469912814
951,2.0,1.0,2.0,1.0,0.0,0.14,1.0,70.0,2.0,0.0,26.0,2.0,3.45,0.0,6.05,0.0,1.0,0.666666666666667,0.0,14.0,1.1,0.0,3.0,1.0,3.075693275556013e-05
27,0.0,1.0,2.0,0.0,0.0,0.07,1.0,68.0,1.0,0.0,42.0,2.0,0.6,0.0,5.53719008264463,1.0,1.0,0.468085106382979,0.0,326.0,0.294117647058824,0.0,3.0,4.0,0.00019088842416226104
28,0.0,1.0,4.0,0.0,0.0,0.16,2.0,71.0,1.0,0.0,17.0,2.0,4.3125,1.0,6.375,1.0,1.0,0.473684210526316,0.0,11.0,0.25,0.0,3.0,4.0,0.00035922439713087506
1602,0.0,1.0,19.0,4.0,0.0,0.43,0.0,89.0,1.0,0.0,21.0,2.0,7.0,2.0,4.6,1.0,1.0,1.0,0.0,68.0,1.0,0.0,1.0,3.0,9.28847846071168e-06
1605,1.0,1.0,3.0,4.0,0.0,0.29,2.0,51.0,1.0,0.0,15.0,2.0,4.69230769230769,6.0,11.1538461538462,1.0,1.0,1.3125,0.0,21.0,0.3,0.0,1.0,4.0,0.028045705530104437
1607,0.0,1.0,2.0,1.0,0.0,0.23,0.0,71.0,1.0,0.0,19.0,1.0,4.35714285714286,0.0,5.92857142857143,0.0,1.0,0.5,0.0,65.0,1.0,0.0,1.0,2.0,8.250182162106157e-06
1002,0.0,1.0,2.0,5.0,0.0,0.28,1.0,50.0,1.0,0.0,19.0,2.0,2.44444444444444,1.0,9.33333333333333,1.0,1.0,0.692307692307692,0.0,4.0,1.1,0.0,1.0,3.0,9.728784003748547e-05
1006,0.0,1.0,2.0,4.0,0.0,0.27,1.0,44.0,3.0,0.0,27.0,1.0,3.0,0.0,8.38888888888889,1.0,1.0,0.666666666666667,0.0,13.0,1.1,0.0,4.0,5.0,6.01954163985674e-05
1036,6.0,1.0,2.0,5.0,3.0,0.29,2.0,72.0,1.0,0.0,11.0,2.0,6.17391304347826,0.0,0.9,1.0,1.0,0.935897435897436,0.0,84.0,0.6,0.0,4.0,1.0,0.047516270073875266
